text,label,hard_topic
Delivery update: Package ORD-919233 is out for delivery and should arrive by 10 PM.,0,shipping_order
Your saved search 'ML Engineer Delhi' has 40 new matches today.,0,job_alerts
Indeed recommendations: Top Data Analyst jobs near Hyderabad posted in last 24 hours.,0,job_alerts
Your saved search 'QA Engineer Pune' has 5 new matches today.,0,job_alerts
Job alert from LinkedIn: New openings for Backend Developer at Aster Digital and similar companies.,0,job_alerts
Order ORD-652852 delayed due to weather. New delivery date: 16-Apr-2026.,0,shipping_order
LinkedIn Jobs: 50 new ML Engineer openings in Bengaluru match your profile.,0,job_alerts
Order ORD-822713 delayed due to weather. New delivery date: 22-Sep-2026.,0,shipping_order
Indeed recommendations: Top Data Analyst jobs near Kolkata posted in last 24 hours.,0,job_alerts
Your return pickup for order ORD-326768 is scheduled on 10-Jan-2026 between 10 AM-1 PM.,0,shipping_order
Naukri alert: Recruiters viewed your profile 31 times this week. Explore fresh roles.,0,job_alerts
Invoice INV-24821 generated for INR 106307. Due date: 03-Mar-2026.,0,finance_transaction
Your order ORD-956545 has been shipped via India Post. Expected delivery: 22-Feb-2026.,0,shipping_order
Delivery update: Package ORD-164606 is out for delivery and should arrive by 10 PM.,0,shipping_order
ICICI Bank: Your payment of INR 69122 towards Google Play has been completed. UTR: UTR46051336.,0,finance_transaction
Job alert from LinkedIn: New openings for ML Engineer at Orion Systems and similar companies.,0,job_alerts
Your saved search 'Data Analyst Mumbai' has 48 new matches today.,0,job_alerts
Transaction successful: INR 240438 paid to Netflix using UPI. Ref REF127123.,0,finance_transaction
Your return pickup for order ORD-547144 is scheduled on 22-Dec-2026 between 2 PM-5 PM.,0,shipping_order
Chase: Your payment of INR 114297 towards Google Play has been completed. UTR: UTR51720879.,0,finance_transaction
Receipt: INR 69991 credited to your wallet from bank transfer. Txn ID REF698059.,0,finance_transaction
Your saved search 'Software Engineer Delhi' has 17 new matches today.,0,job_alerts
LinkedIn Jobs: 3 new Software Engineer openings in Delhi match your profile.,0,job_alerts
SBI: Your payment of INR 169367 towards Netflix has been completed. UTR: UTR87354996.,0,finance_transaction
Your order ORD-854038 has been shipped via Delhivery. Expected delivery: 07-Nov-2026.,0,shipping_order
Your saved search 'Product Manager Kolkata' has 7 new matches today.,0,job_alerts
Order ORD-939320 delayed due to weather. New delivery date: 02-Jan-2026.,0,shipping_order
Delivery update: Package ORD-295317 is out for delivery and should arrive by 10 PM.,0,shipping_order
Your order ORD-760080 has been shipped via India Post. Expected delivery: 18-Jun-2026.,0,shipping_order
Indeed recommendations: Top QA Engineer jobs near Kolkata posted in last 24 hours.,0,job_alerts
LinkedIn Jobs: 72 new ML Engineer openings in Delhi match your profile.,0,job_alerts
Order ORD-306248 delayed due to weather. New delivery date: 12-Jan-2026.,0,shipping_order
Delivery update: Package ORD-506214 is out for delivery and should arrive by 3 PM.,0,shipping_order
Your saved search 'Data Analyst Hyderabad' has 31 new matches today.,0,job_alerts
Shipment confirmed for order ORD-425124. Track with AWB AWB78514636 on Delhivery.,0,shipping_order
HSBC: Your payment of INR 222743 towards Airtel has been completed. UTR: UTR13906379.,0,finance_transaction
Your saved search 'Software Engineer Mumbai' has 20 new matches today.,0,job_alerts
Order ORD-172688 delayed due to weather. New delivery date: 22-Sep-2026.,0,shipping_order
Order ORD-234475 delayed due to weather. New delivery date: 13-Apr-2026.,0,shipping_order
Shipment confirmed for order ORD-949003. Track with AWB AWB86718845 on Delhivery.,0,shipping_order
Indeed recommendations: Top Data Analyst jobs near Bengaluru posted in last 24 hours.,0,job_alerts
Your order ORD-125092 has been shipped via India Post. Expected delivery: 02-Oct-2026.,0,shipping_order
Transaction successful: INR 46465 paid to Google Play using IMPS. Ref REF768636.,0,finance_transaction
Indeed recommendations: Top Backend Developer jobs near Chennai posted in last 24 hours.,0,job_alerts
Receipt: INR 209456 credited to your wallet from salary account. Txn ID REF153481.,0,finance_transaction
LinkedIn Jobs: 62 new Product Manager openings in Kolkata match your profile.,0,job_alerts
Your order ORD-733377 has been shipped via DTDC. Expected delivery: 28-Jan-2026.,0,shipping_order
Invoice INV-34862 generated for INR 22810. Due date: 28-Jun-2026.,0,finance_transaction
Your return pickup for order ORD-433977 is scheduled on 02-Jul-2026 between 10 AM-1 PM.,0,shipping_order
Your return pickup for order ORD-829671 is scheduled on 25-Jun-2026 between 6 PM-9 PM.,0,shipping_order
Delivery update: Package ORD-964016 is out for delivery and should arrive by 10 PM.,0,shipping_order
Naukri alert: Recruiters viewed your profile 62 times this week. Explore fresh roles.,0,job_alerts
Your return pickup for order ORD-564112 is scheduled on 26-Dec-2026 between 10 AM-1 PM.,0,shipping_order
Transaction successful: INR 79115 paid to Jio using IMPS. Ref REF981355.,0,finance_transaction
Receipt: INR 142205 credited to your wallet from refund. Txn ID REF350170.,0,finance_transaction
Order ORD-300788 delayed due to weather. New delivery date: 20-Dec-2026.,0,shipping_order
LinkedIn Jobs: 63 new Product Manager openings in Bengaluru match your profile.,0,job_alerts
Naukri alert: Recruiters viewed your profile 19 times this week. Explore fresh roles.,0,job_alerts
Indeed recommendations: Top Product Manager jobs near Bengaluru posted in last 24 hours.,0,job_alerts
Delivery update: Package ORD-786599 is out for delivery and should arrive by 8 PM.,0,shipping_order
Transaction successful: INR 187961 paid to Swiggy using IMPS. Ref REF997662.,0,finance_transaction
LinkedIn Jobs: 10 new Product Manager openings in Hyderabad match your profile.,0,job_alerts
Naukri alert: Recruiters viewed your profile 36 times this week. Explore fresh roles.,0,job_alerts
Your saved search 'Data Analyst Chennai' has 27 new matches today.,0,job_alerts
Naukri alert: Recruiters viewed your profile 16 times this week. Explore fresh roles.,0,job_alerts
ICICI Bank ALERT: INR 31979 debited from A/C ending 1128 via card at Apple on 18-Aug-2026. Avl bal: INR 5888.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 40 times this week. Explore fresh roles.,0,job_alerts
Naukri alert: Recruiters viewed your profile 72 times this week. Explore fresh roles.,0,job_alerts
Receipt: INR 143238 credited to your wallet from refund. Txn ID REF675475.,0,finance_transaction
Chase ALERT: INR 160893 debited from A/C ending 3438 via IMPS at Myntra on 23-Jul-2026. Avl bal: INR 410899.,0,finance_transaction
Your saved search 'Backend Developer Bengaluru' has 5 new matches today.,0,job_alerts
Your return pickup for order ORD-179108 is scheduled on 01-Jun-2026 between 6 PM-9 PM.,0,shipping_order
Delivery update: Package ORD-828475 is out for delivery and should arrive by 10 PM.,0,shipping_order
Job alert from Naukri: New openings for Data Analyst at BluePeak and similar companies.,0,job_alerts
Order ORD-783007 delayed due to weather. New delivery date: 21-May-2026.,0,shipping_order
Job alert from LinkedIn: New openings for Backend Developer at Aster Digital and similar companies.,0,job_alerts
Receipt: INR 174609 credited to your wallet from cashback. Txn ID REF160031.,0,finance_transaction
LinkedIn Jobs: 5 new Product Manager openings in Pune match your profile.,0,job_alerts
Indeed recommendations: Top ML Engineer jobs near Hyderabad posted in last 24 hours.,0,job_alerts
Job alert from LinkedIn: New openings for Product Manager at Northbridge and similar companies.,0,job_alerts
Delivery update: Package ORD-830231 is out for delivery and should arrive by 6 PM.,0,shipping_order
Job alert from Naukri: New openings for Data Analyst at Aster Digital and similar companies.,0,job_alerts
Invoice INV-39613 generated for INR 53206. Due date: 25-Oct-2026.,0,finance_transaction
Your order ORD-685104 has been shipped via UPS. Expected delivery: 17-Aug-2026.,0,shipping_order
Transaction successful: INR 110211 paid to Swiggy using card. Ref REF536983.,0,finance_transaction
Job alert from Foundit: New openings for ML Engineer at Aster Digital and similar companies.,0,job_alerts
LinkedIn Jobs: 46 new Backend Developer openings in Chennai match your profile.,0,job_alerts
Kotak: Your payment of INR 17376 towards Google Play has been completed. UTR: UTR16872641.,0,finance_transaction
Job alert from LinkedIn: New openings for Software Engineer at Acme Tech and similar companies.,0,job_alerts
Invoice INV-16833 generated for INR 16642. Due date: 22-Oct-2026.,0,finance_transaction
Invoice INV-99416 generated for INR 196931. Due date: 10-Jun-2026.,0,finance_transaction
Receipt: INR 212955 credited to your wallet from bank transfer. Txn ID REF834115.,0,finance_transaction
HSBC: Your payment of INR 93194 towards Myntra has been completed. UTR: UTR30256883.,0,finance_transaction
Shipment confirmed for order ORD-651874. Track with AWB AWB76387044 on DTDC.,0,shipping_order
Indeed recommendations: Top Product Manager jobs near Hyderabad posted in last 24 hours.,0,job_alerts
LinkedIn Jobs: 63 new QA Engineer openings in Bengaluru match your profile.,0,job_alerts
Your return pickup for order ORD-350329 is scheduled on 10-Jun-2026 between 10 AM-1 PM.,0,shipping_order
HSBC ALERT: INR 75458 debited from A/C ending 2882 via netbanking at Amazon on 16-Jan-2026. Avl bal: INR 664034.,0,finance_transaction
LinkedIn Jobs: 53 new Data Analyst openings in Delhi match your profile.,0,job_alerts
Receipt: INR 91470 credited to your wallet from refund. Txn ID REF879688.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 46 times this week. Explore fresh roles.,0,job_alerts
Chase ALERT: INR 144744 debited from A/C ending 7709 via netbanking at Myntra on 17-Jun-2026. Avl bal: INR 216222.,0,finance_transaction
LinkedIn Jobs: 62 new ML Engineer openings in Hyderabad match your profile.,0,job_alerts
Shipment confirmed for order ORD-524292. Track with AWB AWB74139358 on Delhivery.,0,shipping_order
Your return pickup for order ORD-409176 is scheduled on 25-Mar-2026 between 2 PM-5 PM.,0,shipping_order
Your return pickup for order ORD-663693 is scheduled on 18-Mar-2026 between 10 AM-1 PM.,0,shipping_order
Your saved search 'Backend Developer Mumbai' has 49 new matches today.,0,job_alerts
Naukri alert: Recruiters viewed your profile 42 times this week. Explore fresh roles.,0,job_alerts
Delivery update: Package ORD-384972 is out for delivery and should arrive by 10 PM.,0,shipping_order
Invoice INV-95809 generated for INR 187599. Due date: 26-Mar-2026.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 15 times this week. Explore fresh roles.,0,job_alerts
Naukri alert: Recruiters viewed your profile 9 times this week. Explore fresh roles.,0,job_alerts
Your order ORD-290865 has been shipped via Blue Dart. Expected delivery: 16-May-2026.,0,shipping_order
Your saved search 'Product Manager Bengaluru' has 4 new matches today.,0,job_alerts
Transaction successful: INR 50641 paid to Flipkart using NEFT. Ref REF145984.,0,finance_transaction
Your return pickup for order ORD-617952 is scheduled on 04-Dec-2026 between 6 PM-9 PM.,0,shipping_order
Transaction successful: INR 87539 paid to Flipkart using card. Ref REF788707.,0,finance_transaction
Transaction successful: INR 209992 paid to Flipkart using netbanking. Ref REF188867.,0,finance_transaction
Your order ORD-915459 has been shipped via Blue Dart. Expected delivery: 21-Sep-2026.,0,shipping_order
Wells Fargo: Your payment of INR 162477 towards Jio has been completed. UTR: UTR50706640.,0,finance_transaction
Shipment confirmed for order ORD-182351. Track with AWB AWB45818267 on DTDC.,0,shipping_order
Transaction successful: INR 27671 paid to Google Play using card. Ref REF129539.,0,finance_transaction
Your order ORD-288003 has been shipped via India Post. Expected delivery: 18-Apr-2026.,0,shipping_order
Order ORD-450807 delayed due to weather. New delivery date: 03-Jun-2026.,0,shipping_order
Order ORD-946688 delayed due to weather. New delivery date: 06-Jan-2026.,0,shipping_order
Order ORD-591503 delayed due to weather. New delivery date: 09-Jan-2026.,0,shipping_order
Your order ORD-525114 has been shipped via DTDC. Expected delivery: 17-May-2026.,0,shipping_order
Your return pickup for order ORD-302124 is scheduled on 20-Aug-2026 between 6 PM-9 PM.,0,shipping_order
HDFC Bank ALERT: INR 239902 debited from A/C ending 7798 via UPI at Google Play on 16-Sep-2026. Avl bal: INR 318174.,0,finance_transaction
Job alert from Foundit: New openings for ML Engineer at Orion Systems and similar companies.,0,job_alerts
Your order ORD-659754 has been shipped via Blue Dart. Expected delivery: 12-May-2026.,0,shipping_order
Axis Bank: Your payment of INR 89527 towards Apple has been completed. UTR: UTR34451823.,0,finance_transaction
Transaction successful: INR 191697 paid to Airtel using IMPS. Ref REF245991.,0,finance_transaction
Invoice INV-94485 generated for INR 243649. Due date: 24-May-2026.,0,finance_transaction
Indeed recommendations: Top Software Engineer jobs near Kolkata posted in last 24 hours.,0,job_alerts
Wells Fargo ALERT: INR 38830 debited from A/C ending 5443 via netbanking at Netflix on 13-May-2026. Avl bal: INR 99592.,0,finance_transaction
Axis Bank: Your payment of INR 140455 towards Myntra has been completed. UTR: UTR29296419.,0,finance_transaction
Order ORD-189344 delayed due to weather. New delivery date: 23-Sep-2026.,0,shipping_order
Chase ALERT: INR 213936 debited from A/C ending 5644 via UPI at Zomato on 07-Jun-2026. Avl bal: INR 643397.,0,finance_transaction
Your order ORD-575407 has been shipped via FedEx. Expected delivery: 08-Nov-2026.,0,shipping_order
Shipment confirmed for order ORD-248088. Track with AWB AWB12801143 on DTDC.,0,shipping_order
SBI: Your payment of INR 110657 towards Netflix has been completed. UTR: UTR89811209.,0,finance_transaction
Your saved search 'QA Engineer Chennai' has 12 new matches today.,0,job_alerts
HDFC Bank: Your payment of INR 89160 towards Airtel has been completed. UTR: UTR76780112.,0,finance_transaction
Job alert from LinkedIn: New openings for Data Analyst at Acme Tech and similar companies.,0,job_alerts
Naukri alert: Recruiters viewed your profile 66 times this week. Explore fresh roles.,0,job_alerts
Job alert from Wellfound: New openings for Backend Developer at Northbridge and similar companies.,0,job_alerts
Delivery update: Package ORD-661677 is out for delivery and should arrive by 8 PM.,0,shipping_order
HSBC: Your payment of INR 180314 towards Netflix has been completed. UTR: UTR38538281.,0,finance_transaction
Your return pickup for order ORD-658195 is scheduled on 20-Sep-2026 between 10 AM-1 PM.,0,shipping_order
Shipment confirmed for order ORD-112381. Track with AWB AWB34178384 on Delhivery.,0,shipping_order
Your saved search 'ML Engineer Bengaluru' has 41 new matches today.,0,job_alerts
Your order ORD-619470 has been shipped via Delhivery. Expected delivery: 22-Feb-2026.,0,shipping_order
Kotak: Your payment of INR 75289 towards Jio has been completed. UTR: UTR30190679.,0,finance_transaction
Delivery update: Package ORD-324770 is out for delivery and should arrive by 3 PM.,0,shipping_order
Your saved search 'QA Engineer Kolkata' has 39 new matches today.,0,job_alerts
Shipment confirmed for order ORD-195170. Track with AWB AWB39678099 on Delhivery.,0,shipping_order
Invoice INV-41857 generated for INR 137087. Due date: 05-Oct-2026.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 32 times this week. Explore fresh roles.,0,job_alerts
SBI ALERT: INR 224823 debited from A/C ending 9243 via IMPS at Google Play on 13-Apr-2026. Avl bal: INR 757900.,0,finance_transaction
Your saved search 'Product Manager Pune' has 51 new matches today.,0,job_alerts
Your saved search 'ML Engineer Pune' has 75 new matches today.,0,job_alerts
Job alert from Wellfound: New openings for Software Engineer at Orion Systems and similar companies.,0,job_alerts
Shipment confirmed for order ORD-638035. Track with AWB AWB29949926 on India Post.,0,shipping_order
Your return pickup for order ORD-149403 is scheduled on 25-Jan-2026 between 6 PM-9 PM.,0,shipping_order
Job alert from Indeed: New openings for Backend Developer at Northbridge and similar companies.,0,job_alerts
Wells Fargo ALERT: INR 218788 debited from A/C ending 1103 via card at Myntra on 10-Apr-2026. Avl bal: INR 427835.,0,finance_transaction
Job alert from Naukri: New openings for Backend Developer at Northbridge and similar companies.,0,job_alerts
Axis Bank: Your payment of INR 17638 towards Airtel has been completed. UTR: UTR64705273.,0,finance_transaction
Transaction successful: INR 173265 paid to Flipkart using card. Ref REF832413.,0,finance_transaction
SBI: Your payment of INR 25384 towards Swiggy has been completed. UTR: UTR30000084.,0,finance_transaction
Your saved search 'Backend Developer Pune' has 71 new matches today.,0,job_alerts
Receipt: INR 56915 credited to your wallet from salary account. Txn ID REF137457.,0,finance_transaction
LinkedIn Jobs: 3 new Product Manager openings in Delhi match your profile.,0,job_alerts
Transaction successful: INR 159897 paid to Apple using netbanking. Ref REF334139.,0,finance_transaction
LinkedIn Jobs: 23 new Software Engineer openings in Delhi match your profile.,0,job_alerts
Delivery update: Package ORD-167277 is out for delivery and should arrive by 8 PM.,0,shipping_order
LinkedIn Jobs: 24 new Data Analyst openings in Pune match your profile.,0,job_alerts
Wells Fargo: Your payment of INR 237290 towards Airtel has been completed. UTR: UTR54613443.,0,finance_transaction
Your saved search 'Product Manager Hyderabad' has 51 new matches today.,0,job_alerts
Shipment confirmed for order ORD-849388. Track with AWB AWB69549258 on India Post.,0,shipping_order
Delivery update: Package ORD-605880 is out for delivery and should arrive by 8 PM.,0,shipping_order
Your saved search 'Software Engineer Hyderabad' has 48 new matches today.,0,job_alerts
LinkedIn Jobs: 39 new Backend Developer openings in Mumbai match your profile.,0,job_alerts
LinkedIn Jobs: 54 new Software Engineer openings in Pune match your profile.,0,job_alerts
Shipment confirmed for order ORD-366977. Track with AWB AWB52551215 on Blue Dart.,0,shipping_order
Delivery update: Package ORD-956976 is out for delivery and should arrive by 3 PM.,0,shipping_order
Shipment confirmed for order ORD-478657. Track with AWB AWB93000195 on Delhivery.,0,shipping_order
Receipt: INR 216764 credited to your wallet from salary account. Txn ID REF728950.,0,finance_transaction
Delivery update: Package ORD-769270 is out for delivery and should arrive by 3 PM.,0,shipping_order
Naukri alert: Recruiters viewed your profile 47 times this week. Explore fresh roles.,0,job_alerts
Shipment confirmed for order ORD-569812. Track with AWB AWB17842529 on India Post.,0,shipping_order
Indeed recommendations: Top Software Engineer jobs near Delhi posted in last 24 hours.,0,job_alerts
Axis Bank ALERT: INR 43623 debited from A/C ending 5943 via IMPS at Swiggy on 04-Jul-2026. Avl bal: INR 736732.,0,finance_transaction
Your saved search 'QA Engineer Bengaluru' has 7 new matches today.,0,job_alerts
Shipment confirmed for order ORD-226863. Track with AWB AWB91432007 on FedEx.,0,shipping_order
Naukri alert: Recruiters viewed your profile 33 times this week. Explore fresh roles.,0,job_alerts
Shipment confirmed for order ORD-408977. Track with AWB AWB19552977 on FedEx.,0,shipping_order
Your return pickup for order ORD-334248 is scheduled on 27-Jan-2026 between 6 PM-9 PM.,0,shipping_order
Your order ORD-515407 has been shipped via FedEx. Expected delivery: 26-Mar-2026.,0,shipping_order
Job alert from Indeed: New openings for Software Engineer at Orion Systems and similar companies.,0,job_alerts
HDFC Bank ALERT: INR 72082 debited from A/C ending 1132 via IMPS at Zomato on 10-Sep-2026. Avl bal: INR 6251.,0,finance_transaction
Chase ALERT: INR 132337 debited from A/C ending 1460 via netbanking at Airtel on 21-Feb-2026. Avl bal: INR 88358.,0,finance_transaction
Your return pickup for order ORD-623747 is scheduled on 10-Dec-2026 between 10 AM-1 PM.,0,shipping_order
Delivery update: Package ORD-258690 is out for delivery and should arrive by 10 PM.,0,shipping_order
Axis Bank ALERT: INR 104158 debited from A/C ending 3783 via IMPS at Zomato on 18-Nov-2026. Avl bal: INR 19879.,0,finance_transaction
Your return pickup for order ORD-960308 is scheduled on 20-May-2026 between 2 PM-5 PM.,0,shipping_order
Your return pickup for order ORD-345107 is scheduled on 07-Sep-2026 between 6 PM-9 PM.,0,shipping_order
Transaction successful: INR 140848 paid to Jio using UPI. Ref REF671550.,0,finance_transaction
Invoice INV-16299 generated for INR 13772. Due date: 04-Sep-2026.,0,finance_transaction
Job alert from Indeed: New openings for QA Engineer at Zenith Labs and similar companies.,0,job_alerts
Your order ORD-399033 has been shipped via Delhivery. Expected delivery: 05-Aug-2026.,0,shipping_order
Delivery update: Package ORD-104144 is out for delivery and should arrive by 6 PM.,0,shipping_order
Indeed recommendations: Top Backend Developer jobs near Chennai posted in last 24 hours.,0,job_alerts
Your order ORD-461094 has been shipped via India Post. Expected delivery: 11-Oct-2026.,0,shipping_order
Your order ORD-432966 has been shipped via FedEx. Expected delivery: 20-Aug-2026.,0,shipping_order
Axis Bank: Your payment of INR 116474 towards Google Play has been completed. UTR: UTR92447104.,0,finance_transaction
HDFC Bank: Your payment of INR 232929 towards Swiggy has been completed. UTR: UTR46842387.,0,finance_transaction
HDFC Bank ALERT: INR 96380 debited from A/C ending 4189 via card at Jio on 18-Apr-2026. Avl bal: INR 309492.,0,finance_transaction
Transaction successful: INR 241195 paid to Apple using IMPS. Ref REF291585.,0,finance_transaction
Receipt: INR 15616 credited to your wallet from refund. Txn ID REF335924.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 12 times this week. Explore fresh roles.,0,job_alerts
Naukri alert: Recruiters viewed your profile 17 times this week. Explore fresh roles.,0,job_alerts
Your return pickup for order ORD-700985 is scheduled on 11-Mar-2026 between 2 PM-5 PM.,0,shipping_order
Naukri alert: Recruiters viewed your profile 39 times this week. Explore fresh roles.,0,job_alerts
Order ORD-933530 delayed due to weather. New delivery date: 23-Mar-2026.,0,shipping_order
Naukri alert: Recruiters viewed your profile 8 times this week. Explore fresh roles.,0,job_alerts
Invoice INV-24438 generated for INR 149809. Due date: 23-Apr-2026.,0,finance_transaction
Shipment confirmed for order ORD-879737. Track with AWB AWB48575510 on UPS.,0,shipping_order
Receipt: INR 163040 credited to your wallet from reward points. Txn ID REF140659.,0,finance_transaction
Invoice INV-89697 generated for INR 70106. Due date: 01-Dec-2026.,0,finance_transaction
Delivery update: Package ORD-868178 is out for delivery and should arrive by 10 PM.,0,shipping_order
Your return pickup for order ORD-170525 is scheduled on 05-Dec-2026 between 10 AM-1 PM.,0,shipping_order
Your order ORD-545045 has been shipped via Blue Dart. Expected delivery: 17-Jul-2026.,0,shipping_order
Shipment confirmed for order ORD-812470. Track with AWB AWB62562152 on India Post.,0,shipping_order
Invoice INV-37291 generated for INR 18815. Due date: 12-Jun-2026.,0,finance_transaction
LinkedIn Jobs: 36 new Data Analyst openings in Delhi match your profile.,0,job_alerts
Shipment confirmed for order ORD-487093. Track with AWB AWB98932760 on FedEx.,0,shipping_order
Your order ORD-210434 has been shipped via UPS. Expected delivery: 24-Sep-2026.,0,shipping_order
Your saved search 'ML Engineer Mumbai' has 18 new matches today.,0,job_alerts
Your saved search 'Product Manager Hyderabad' has 20 new matches today.,0,job_alerts
Naukri alert: Recruiters viewed your profile 69 times this week. Explore fresh roles.,0,job_alerts
HSBC ALERT: INR 70301 debited from A/C ending 4968 via IMPS at Flipkart on 05-Dec-2026. Avl bal: INR 420517.,0,finance_transaction
Job alert from LinkedIn: New openings for Backend Developer at Aster Digital and similar companies.,0,job_alerts
Receipt: INR 165992 credited to your wallet from salary account. Txn ID REF951174.,0,finance_transaction
Kotak ALERT: INR 166497 debited from A/C ending 1269 via card at Myntra on 19-Apr-2026. Avl bal: INR 557572.,0,finance_transaction
Your saved search 'QA Engineer Pune' has 35 new matches today.,0,job_alerts
Your return pickup for order ORD-494478 is scheduled on 21-Jul-2026 between 2 PM-5 PM.,0,shipping_order
LinkedIn Jobs: 23 new Data Analyst openings in Kolkata match your profile.,0,job_alerts
Your saved search 'Data Analyst Pune' has 74 new matches today.,0,job_alerts
Your return pickup for order ORD-882051 is scheduled on 28-Sep-2026 between 2 PM-5 PM.,0,shipping_order
Your return pickup for order ORD-739767 is scheduled on 15-Aug-2026 between 2 PM-5 PM.,0,shipping_order
ICICI Bank ALERT: INR 16835 debited from A/C ending 8428 via IMPS at Amazon on 22-Jul-2026. Avl bal: INR 606978.,0,finance_transaction
Transaction successful: INR 21895 paid to Zomato using IMPS. Ref REF730063.,0,finance_transaction
Job alert from Wellfound: New openings for QA Engineer at BluePeak and similar companies.,0,job_alerts
Shipment confirmed for order ORD-870066. Track with AWB AWB22711187 on Delhivery.,0,shipping_order
Naukri alert: Recruiters viewed your profile 45 times this week. Explore fresh roles.,0,job_alerts
Order ORD-509044 delayed due to weather. New delivery date: 04-Mar-2026.,0,shipping_order
Delivery update: Package ORD-115105 is out for delivery and should arrive by 6 PM.,0,shipping_order
Receipt: INR 124326 credited to your wallet from salary account. Txn ID REF539076.,0,finance_transaction
Job alert from LinkedIn: New openings for ML Engineer at Northbridge and similar companies.,0,job_alerts
Transaction successful: INR 151049 paid to Apple using card. Ref REF262103.,0,finance_transaction
Your order ORD-677545 has been shipped via Delhivery. Expected delivery: 21-Dec-2026.,0,shipping_order
Job alert from Naukri: New openings for Backend Developer at Acme Tech and similar companies.,0,job_alerts
Naukri alert: Recruiters viewed your profile 67 times this week. Explore fresh roles.,0,job_alerts
HSBC: Your payment of INR 177992 towards Google Play has been completed. UTR: UTR17851976.,0,finance_transaction
Your return pickup for order ORD-143417 is scheduled on 24-Jul-2026 between 10 AM-1 PM.,0,shipping_order
Receipt: INR 242056 credited to your wallet from bank transfer. Txn ID REF481030.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 9 times this week. Explore fresh roles.,0,job_alerts
Job alert from LinkedIn: New openings for ML Engineer at Northbridge and similar companies.,0,job_alerts
HDFC Bank ALERT: INR 69850 debited from A/C ending 1118 via netbanking at Amazon on 04-Apr-2026. Avl bal: INR 548707.,0,finance_transaction
Receipt: INR 171517 credited to your wallet from reward points. Txn ID REF998801.,0,finance_transaction
Transaction successful: INR 96556 paid to Amazon using IMPS. Ref REF316368.,0,finance_transaction
Job alert from Naukri: New openings for Product Manager at Aster Digital and similar companies.,0,job_alerts
Receipt: INR 172398 credited to your wallet from reward points. Txn ID REF913483.,0,finance_transaction
Your return pickup for order ORD-356957 is scheduled on 23-Nov-2026 between 6 PM-9 PM.,0,shipping_order
Indeed recommendations: Top Backend Developer jobs near Delhi posted in last 24 hours.,0,job_alerts
Indeed recommendations: Top QA Engineer jobs near Pune posted in last 24 hours.,0,job_alerts
Naukri alert: Recruiters viewed your profile 65 times this week. Explore fresh roles.,0,job_alerts
Indeed recommendations: Top QA Engineer jobs near Chennai posted in last 24 hours.,0,job_alerts
Naukri alert: Recruiters viewed your profile 14 times this week. Explore fresh roles.,0,job_alerts
LinkedIn Jobs: 21 new QA Engineer openings in Bengaluru match your profile.,0,job_alerts
Receipt: INR 44814 credited to your wallet from reward points. Txn ID REF400495.,0,finance_transaction
Order ORD-367414 delayed due to weather. New delivery date: 10-Jan-2026.,0,shipping_order
Chase ALERT: INR 238838 debited from A/C ending 6400 via card at Apple on 11-Mar-2026. Avl bal: INR 99031.,0,finance_transaction
Your order ORD-741473 has been shipped via UPS. Expected delivery: 13-Feb-2026.,0,shipping_order
LinkedIn Jobs: 66 new ML Engineer openings in Hyderabad match your profile.,0,job_alerts
Your order ORD-668151 has been shipped via FedEx. Expected delivery: 13-Feb-2026.,0,shipping_order
LinkedIn Jobs: 38 new Software Engineer openings in Mumbai match your profile.,0,job_alerts
Job alert from Indeed: New openings for QA Engineer at Orion Systems and similar companies.,0,job_alerts
Delivery update: Package ORD-333296 is out for delivery and should arrive by 3 PM.,0,shipping_order
SBI ALERT: INR 182167 debited from A/C ending 5015 via card at Jio on 09-Jun-2026. Avl bal: INR 133904.,0,finance_transaction
Receipt: INR 223563 credited to your wallet from reward points. Txn ID REF381154.,0,finance_transaction
Job alert from Indeed: New openings for Product Manager at BluePeak and similar companies.,0,job_alerts
Naukri alert: Recruiters viewed your profile 19 times this week. Explore fresh roles.,0,job_alerts
Delivery update: Package ORD-726499 is out for delivery and should arrive by 10 PM.,0,shipping_order
Your order ORD-922462 has been shipped via DTDC. Expected delivery: 18-Sep-2026.,0,shipping_order
Receipt: INR 86000 credited to your wallet from reward points. Txn ID REF560302.,0,finance_transaction
LinkedIn Jobs: 59 new Software Engineer openings in Delhi match your profile.,0,job_alerts
Job alert from Indeed: New openings for Data Analyst at Zenith Labs and similar companies.,0,job_alerts
Wells Fargo ALERT: INR 105105 debited from A/C ending 4266 via NEFT at Swiggy on 16-Mar-2026. Avl bal: INR 323271.,0,finance_transaction
LinkedIn Jobs: 20 new ML Engineer openings in Hyderabad match your profile.,0,job_alerts
Job alert from Foundit: New openings for Backend Developer at Aster Digital and similar companies.,0,job_alerts
LinkedIn Jobs: 72 new Product Manager openings in Bengaluru match your profile.,0,job_alerts
Your return pickup for order ORD-433945 is scheduled on 11-Jul-2026 between 10 AM-1 PM.,0,shipping_order
